# <defaultcodec>utf-8</defaultcodec>
Statistic export
DispY 1 (Average): Displacement Y [mm] , DispY 1 (Maximum): Displacement Y [mm] , DispY 1 (Minimum): Displacement Y [mm] , DispY 1 (Points): Displacement Y , DispY 1 (Sigma): Displacement Y [mm] , DispZ 1 (Average): Displacement Z [mm] , DispZ 1 (Maximum): Displacement Z [mm] , DispZ 1 (Minimum): Displacement Z [mm] , DispZ 1 (Points): Displacement Z , DispZ 1 (Sigma): Displacement Z [mm]
-1.17858087e+02 , -1.17807289e+02 , -1.17922501e+02 , 1.00000000e+02 , 2.30074090e-02 , -3.68961810e+01 , -3.68398399e+01 , -3.69536819e+01 , 1.00000000e+02 , 2.32737422e-02
-1.18573805e+02 , -1.18526489e+02 , -1.18636101e+02 , 1.00000000e+02 , 2.29365330e-02 , -3.68940329e+01 , -3.68414536e+01 , -3.69499245e+01 , 1.00000000e+02 , 2.16044867e-02
-1.19331035e+02 , -1.19289101e+02 , -1.19391014e+02 , 1.00000000e+02 , 2.10332081e-02 , -3.70138257e+01 , -3.69584541e+01 , -3.70686417e+01 , 1.00000000e+02 , 2.20738460e-02
-1.20070401e+02 , -1.20017212e+02 , -1.20139099e+02 , 1.00000000e+02 , 2.23008093e-02 , -3.70825200e+01 , -3.70270805e+01 , -3.71369591e+01 , 1.00000000e+02 , 2.23435636e-02
-1.20819798e+02 , -1.20771683e+02 , -1.20882469e+02 , 1.00000000e+02 , 2.12693105e-02 , -3.71757761e+01 , -3.71153145e+01 , -3.72356949e+01 , 1.00000000e+02 , 2.49868950e-02
-1.21611702e+02 , -1.21566879e+02 , -1.21677895e+02 , 1.00000000e+02 , 2.30779928e-02 , -3.72554017e+01 , -3.72007217e+01 , -3.73169975e+01 , 1.00000000e+02 , 2.34216423e-02
-1.22384810e+02 , -1.22336227e+02 , -1.22446541e+02 , 1.00000000e+02 , 2.10208791e-02 , -3.72843106e+01 , -3.72235069e+01 , -3.73448753e+01 , 1.00000000e+02 , 2.41690733e-02
-1.23143875e+02 , -1.23092926e+02 , -1.23207336e+02 , 1.00000000e+02 , 2.07020453e-02 , -3.73927363e+01 , -3.73308182e+01 , -3.74520035e+01 , 1.00000000e+02 , 2.51957742e-02
-1.23916556e+02 , -1.23866890e+02 , -1.23979851e+02 , 1.00000000e+02 , 2.14659969e-02 , -3.74570791e+01 , -3.74012985e+01 , -3.75131645e+01 , 1.00000000e+02 , 2.25060803e-02
-1.24652662e+02 , -1.24605034e+02 , -1.24711113e+02 , 1.00000000e+02 , 2.07595265e-02 , -3.74504830e+01 , -3.73882408e+01 , -3.75112610e+01 , 1.00000000e+02 , 2.50433093e-02
-1.25373058e+02 , -1.25326942e+02 , -1.25431458e+02 , 1.00000000e+02 , 1.96155725e-02 , -3.75701625e+01 , -3.75094299e+01 , -3.76330261e+01 , 1.00000000e+02 , 2.57537119e-02
-1.26115034e+02 , -1.26065247e+02 , -1.26175247e+02 , 1.00000000e+02 , 2.14740658e-02 , -3.76199311e+01 , -3.75587349e+01 , -3.76877441e+01 , 1.00000000e+02 , 2.62594356e-02
-1.26857623e+02 , -1.26808456e+02 , -1.26913429e+02 , 1.00000000e+02 , 1.86186466e-02 , -3.76886650e+01 , -3.76241570e+01 , -3.77535477e+01 , 1.00000000e+02 , 2.64869181e-02
-1.27625437e+02 , -1.27577202e+02 , -1.27684616e+02 , 1.00000000e+02 , 1.99089092e-02 , -3.77911115e+01 , -3.77278442e+01 , -3.78545074e+01 , 1.00000000e+02 , 2.73334634e-02
-1.28406550e+02 , -1.28360352e+02 , -1.28458176e+02 , 1.00000000e+02 , 1.68558050e-02 , -3.77889655e+01 , -3.77227516e+01 , -3.78559418e+01 , 1.00000000e+02 , 2.78728598e-02
-1.29200381e+02 , -1.29153809e+02 , -1.29250671e+02 , 1.00000000e+02 , 1.96657884e-02 , -3.78754929e+01 , -3.78099823e+01 , -3.79461784e+01 , 1.00000000e+02 , 2.92024555e-02
-1.29519764e+02 , -1.29472412e+02 , -1.29573746e+02 , 1.00000000e+02 , 1.86922432e-02 , -3.75612652e+01 , -3.74900322e+01 , -3.76345406e+01 , 1.00000000e+02 , 3.01140398e-02
-1.29529846e+02 , -1.29481125e+02 , -1.29582733e+02 , 1.00000000e+02 , 1.85347746e-02 , -3.75326522e+01 , -3.74619408e+01 , -3.76060791e+01 , 1.00000000e+02 , 2.97091383e-02
-1.29517989e+02 , -1.29469055e+02 , -1.29574249e+02 , 1.00000000e+02 , 1.85020294e-02 , -3.75230281e+01 , -3.74538307e+01 , -3.75937386e+01 , 1.00000000e+02 , 2.88152053e-02
-1.29038940e+02 , -1.28988449e+02 , -1.29093826e+02 , 1.00000000e+02 , 1.92983527e-02 , -3.73797486e+01 , -3.73079300e+01 , -3.74511108e+01 , 1.00000000e+02 , 3.00398324e-02
-1.27354328e+02 , -1.27304611e+02 , -1.27416298e+02 , 1.00000000e+02 , 1.91928715e-02 , -3.71209920e+01 , -3.70538025e+01 , -3.71876144e+01 , 1.00000000e+02 , 2.75473918e-02
-1.25614031e+02 , -1.25570427e+02 , -1.25667877e+02 , 1.00000000e+02 , 1.98304164e-02 , -3.68791109e+01 , -3.68134918e+01 , -3.69522133e+01 , 1.00000000e+02 , 2.82807970e-02
-1.23811348e+02 , -1.23762924e+02 , -1.23873497e+02 , 1.00000000e+02 , 2.04790996e-02 , -3.67311936e+01 , -3.66654472e+01 , -3.67960777e+01 , 1.00000000e+02 , 2.71118984e-02
-1.22037040e+02 , -1.21987854e+02 , -1.22099350e+02 , 1.00000000e+02 , 2.04858181e-02 , -3.65355379e+01 , -3.64763298e+01 , -3.65968208e+01 , 1.00000000e+02 , 2.45329696e-02
-1.20148630e+02 , -1.20103065e+02 , -1.20212112e+02 , 1.00000000e+02 , 2.26231616e-02 , -3.63393436e+01 , -3.62831955e+01 , -3.63999443e+01 , 1.00000000e+02 , 2.39609281e-02
-1.18264416e+02 , -1.18210281e+02 , -1.18330635e+02 , 1.00000000e+02 , 2.21054476e-02 , -3.60937756e+01 , -3.60350876e+01 , -3.61517563e+01 , 1.00000000e+02 , 2.36818653e-02
-1.16335403e+02 , -1.16286728e+02 , -1.16406494e+02 , 1.00000000e+02 , 2.47272800e-02 , -3.58402108e+01 , -3.57872810e+01 , -3.58917198e+01 , 1.00000000e+02 , 2.21157137e-02
-1.14472618e+02 , -1.14420547e+02 , -1.14548027e+02 , 1.00000000e+02 , 2.49058550e-02 , -3.56895512e+01 , -3.56357460e+01 , -3.57386055e+01 , 1.00000000e+02 , 2.04617671e-02
-1.12689534e+02 , -1.12643410e+02 , -1.12761032e+02 , 1.00000000e+02 , 2.48064101e-02 , -3.53864252e+01 , -3.53341751e+01 , -3.54376030e+01 , 1.00000000e+02 , 2.10540077e-02
-1.10841649e+02 , -1.10793106e+02 , -1.10915604e+02 , 1.00000000e+02 , 2.59404867e-02 , -3.52716761e+01 , -3.52251549e+01 , -3.53166199e+01 , 1.00000000e+02 , 1.89487200e-02
-1.09025437e+02 , -1.08974701e+02 , -1.09098068e+02 , 1.00000000e+02 , 2.59303801e-02 , -3.49359425e+01 , -3.48884735e+01 , -3.49820633e+01 , 1.00000000e+02 , 1.87661783e-02
-1.07098895e+02 , -1.07046928e+02 , -1.07173111e+02 , 1.00000000e+02 , 2.65939098e-02 , -3.46803155e+01 , -3.46366730e+01 , -3.47200356e+01 , 1.00000000e+02 , 1.71133405e-02
-1.05191728e+02 , -1.05143890e+02 , -1.05265892e+02 , 1.00000000e+02 , 2.60372475e-02 , -3.43270709e+01 , -3.42857132e+01 , -3.43663635e+01 , 1.00000000e+02 , 1.66561754e-02
-1.03229868e+02 , -1.03177216e+02 , -1.03305992e+02 , 1.00000000e+02 , 2.89168806e-02 , -3.38935454e+01 , -3.38558197e+01 , -3.39270325e+01 , 1.00000000e+02 , 1.48498073e-02
-1.01359026e+02 , -1.01306404e+02 , -1.01435387e+02 , 1.00000000e+02 , 2.83070476e-02 , -3.33598122e+01 , -3.33237877e+01 , -3.33905983e+01 , 1.00000000e+02 , 1.37540497e-02
-9.94472111e+01 , -9.93937225e+01 , -9.95246658e+01 , 1.00000000e+02 , 2.97440802e-02 , -3.27257625e+01 , -3.26949844e+01 , -3.27553673e+01 , 1.00000000e+02 , 1.29460554e-02
-9.75053571e+01 , -9.74526443e+01 , -9.75855637e+01 , 1.00000000e+02 , 3.03227723e-02 , -3.19665358e+01 , -3.19350376e+01 , -3.19941082e+01 , 1.00000000e+02 , 1.25713007e-02
-9.56138940e+01 , -9.55608902e+01 , -9.56984329e+01 , 1.00000000e+02 , 3.14353104e-02 , -3.09841623e+01 , -3.09538612e+01 , -3.10105762e+01 , 1.00000000e+02 , 1.21032035e-02
-9.37161114e+01 , -9.36613083e+01 , -9.38013382e+01 , 1.00000000e+02 , 3.20461320e-02 , -2.97789809e+01 , -2.97501106e+01 , -2.98069859e+01 , 1.00000000e+02 , 1.13014474e-02
-9.18780508e+01 , -9.18271713e+01 , -9.19582672e+01 , 1.00000000e+02 , 3.00881919e-02 , -2.84730686e+01 , -2.84438457e+01 , -2.84973068e+01 , 1.00000000e+02 , 1.14575087e-02
-9.00447694e+01 , -8.99938431e+01 , -9.01232224e+01 , 1.00000000e+02 , 2.96867552e-02 , -2.70265830e+01 , -2.69992504e+01 , -2.70519409e+01 , 1.00000000e+02 , 1.14797861e-02
-8.81827262e+01 , -8.81331863e+01 , -8.82589874e+01 , 1.00000000e+02 , 2.90220286e-02 , -2.54842687e+01 , -2.54556866e+01 , -2.55104828e+01 , 1.00000000e+02 , 1.15126751e-02
-8.63075101e+01 , -8.62526016e+01 , -8.63869629e+01 , 1.00000000e+02 , 2.98346827e-02 , -2.38320957e+01 , -2.38050423e+01 , -2.38564377e+01 , 1.00000000e+02 , 1.10627596e-02
-8.44441810e+01 , -8.43938599e+01 , -8.45168915e+01 , 1.00000000e+02 , 2.74614461e-02 , -2.20822172e+01 , -2.20543137e+01 , -2.21108360e+01 , 1.00000000e+02 , 1.19629064e-02
-8.25872996e+01 , -8.25349274e+01 , -8.26659393e+01 , 1.00000000e+02 , 2.81323067e-02 , -2.03118563e+01 , -2.02828445e+01 , -2.03368206e+01 , 1.00000000e+02 , 1.12858184e-02
-8.07128666e+01 , -8.06602249e+01 , -8.07883682e+01 , 1.00000000e+02 , 2.74461182e-02 , -1.84838100e+01 , -1.84557114e+01 , -1.85098457e+01 , 1.00000000e+02 , 1.09553631e-02
-7.88656378e+01 , -7.88200302e+01 , -7.89395828e+01 , 1.00000000e+02 , 2.55336139e-02 , -1.66499953e+01 , -1.66183281e+01 , -1.66783047e+01 , 1.00000000e+02 , 1.14753735e-02
-7.69668161e+01 , -7.69212952e+01 , -7.70416946e+01 , 1.00000000e+02 , 2.62266062e-02 , -1.48492319e+01 , -1.48198586e+01 , -1.48741312e+01 , 1.00000000e+02 , 1.15242240e-02
-7.51277529e+01 , -7.50844574e+01 , -7.51982880e+01 , 1.00000000e+02 , 2.47101827e-02 , -1.30890177e+01 , -1.30600138e+01 , -1.31164837e+01 , 1.00000000e+02 , 1.18337483e-02
-7.32595959e+01 , -7.32168808e+01 , -7.33327637e+01 , 1.00000000e+02 , 2.48482788e-02 , -1.14360653e+01 , -1.14066381e+01 , -1.14638805e+01 , 1.00000000e+02 , 1.20657626e-02
-7.14485330e+01 , -7.14047775e+01 , -7.15168533e+01 , 1.00000000e+02 , 2.24325192e-02 , -9.93525850e+00 , -9.90626907e+00 , -9.96317959e+00 , 1.00000000e+02 , 1.22856282e-02
-6.95819817e+01 , -6.95406876e+01 , -6.96504211e+01 , 1.00000000e+02 , 2.28511362e-02 , -8.66584789e+00 , -8.63778973e+00 , -8.69486713e+00 , 1.00000000e+02 , 1.21108185e-02
-6.77332880e+01 , -6.76864471e+01 , -6.78020401e+01 , 1.00000000e+02 , 2.35136746e-02 , -7.58295235e+00 , -7.55467892e+00 , -7.60677338e+00 , 1.00000000e+02 , 1.13257148e-02
-6.59712391e+01 , -6.59246216e+01 , -6.60417252e+01 , 1.00000000e+02 , 2.44581160e-02 , -6.76827657e+00 , -6.73934937e+00 , -6.79395771e+00 , 1.00000000e+02 , 1.14806481e-02
-6.41785719e+01 , -6.41333542e+01 , -6.42571335e+01 , 1.00000000e+02 , 2.60152399e-02 , -6.13314159e+00 , -6.10560131e+00 , -6.15701008e+00 , 1.00000000e+02 , 1.09577118e-02
-6.24087374e+01 , -6.23633423e+01 , -6.24784737e+01 , 1.00000000e+02 , 2.48830653e-02 , -5.44053476e+00 , -5.41239977e+00 , -5.46543646e+00 , 1.00000000e+02 , 1.15299486e-02
-6.06349076e+01 , -6.05858765e+01 , -6.07045555e+01 , 1.00000000e+02 , 2.51328208e-02 , -4.54230480e+00 , -4.51484966e+00 , -4.56845331e+00 , 1.00000000e+02 , 1.15820895e-02
-5.88557145e+01 , -5.88129730e+01 , -5.89268150e+01 , 1.00000000e+02 , 2.45189269e-02 , -3.71228682e+00 , -3.68377376e+00 , -3.73936009e+00 , 1.00000000e+02 , 1.23269280e-02
-5.70803209e+01 , -5.70376129e+01 , -5.71461830e+01 , 1.00000000e+02 , 2.31546418e-02 , -3.06376928e+00 , -3.03535748e+00 , -3.09154606e+00 , 1.00000000e+02 , 1.20047747e-02
-5.52747439e+01 , -5.52309761e+01 , -5.53407631e+01 , 1.00000000e+02 , 2.29241909e-02 , -2.55797700e+00 , -2.52899241e+00 , -2.58533478e+00 , 1.00000000e+02 , 1.22406103e-02
-5.34860430e+01 , -5.34399872e+01 , -5.35545654e+01 , 1.00000000e+02 , 2.46868815e-02 , -2.21503800e+00 , -2.18887019e+00 , -2.24176097e+00 , 1.00000000e+02 , 1.19529864e-02
-5.16771820e+01 , -5.16275063e+01 , -5.17481155e+01 , 1.00000000e+02 , 2.61725636e-02 , -1.85432066e+00 , -1.82891190e+00 , -1.87918496e+00 , 1.00000000e+02 , 1.08423060e-02
-4.98575157e+01 , -4.98212090e+01 , -4.99252930e+01 , 1.00000000e+02 , 2.16138936e-02 , -1.16386564e+00 , -1.13660407e+00 , -1.19201410e+00 , 1.00000000e+02 , 1.21726614e-02
-4.80367664e+01 , -4.79916153e+01 , -4.81087151e+01 , 1.00000000e+02 , 2.57679512e-02 , -7.56226565e-01 , -7.30323017e-01 , -7.81687260e-01 , 1.00000000e+02 , 1.13420304e-02
-4.62382533e+01 , -4.61972084e+01 , -4.63065262e+01 , 1.00000000e+02 , 2.40062646e-02 , -4.97913381e-01 , -4.70879614e-01 , -5.25118947e-01 , 1.00000000e+02 , 1.22190834e-02
-4.44115931e+01 , -4.43718719e+01 , -4.44850693e+01 , 1.00000000e+02 , 2.44224338e-02 , -2.74925407e-01 , -2.49434263e-01 , -2.99366266e-01 , 1.00000000e+02 , 1.06041416e-02
-4.25641865e+01 , -4.25203781e+01 , -4.26389008e+01 , 1.00000000e+02 , 2.56317025e-02 , -6.30410074e-02 , -3.93643565e-02 , -8.47131163e-02 , 1.00000000e+02 , 1.00988190e-02
-4.06804105e+01 , -4.06183510e+01 , -4.07627029e+01 , 1.00000000e+02 , 3.27971649e-02 , 1.10766979e-01 , 1.37882143e-01 , 8.79008695e-02 , 1.00000000e+02 , 1.04019508e-02
-3.88498818e+01 , -3.87976761e+01 , -3.89246216e+01 , 1.00000000e+02 , 2.80900303e-02 , 3.02524785e-01 , 3.25106770e-01 , 2.82361895e-01 , 1.00000000e+02 , 9.47600606e-03
-3.70239534e+01 , -3.69705505e+01 , -3.71071701e+01 , 1.00000000e+02 , 2.91988407e-02 , 4.64140850e-01 , 4.84656334e-01 , 4.45608050e-01 , 1.00000000e+02 , 8.66396977e-03
-3.51629869e+01 , -3.51105614e+01 , -3.52472916e+01 , 1.00000000e+02 , 2.97739307e-02 , 6.02849571e-01 , 6.21521354e-01 , 5.84069490e-01 , 1.00000000e+02 , 8.74163037e-03
-3.32522733e+01 , -3.31984367e+01 , -3.33408508e+01 , 1.00000000e+02 , 3.12209455e-02 , 7.29976338e-01 , 7.53502309e-01 , 7.11623967e-01 , 1.00000000e+02 , 9.39770983e-03
-3.13508092e+01 , -3.12938328e+01 , -3.14323082e+01 , 1.00000000e+02 , 3.02902770e-02 , 8.13722257e-01 , 8.32814991e-01 , 7.99058080e-01 , 1.00000000e+02 , 8.11865266e-03
-2.94740155e+01 , -2.94149666e+01 , -2.95610638e+01 , 1.00000000e+02 , 3.06683331e-02 , 9.02361776e-01 , 9.22173083e-01 , 8.85368526e-01 , 1.00000000e+02 , 8.39403419e-03
-2.75648265e+01 , -2.75106659e+01 , -2.76495743e+01 , 1.00000000e+02 , 3.19012956e-02 , 9.77389345e-01 , 9.95322466e-01 , 9.60835636e-01 , 1.00000000e+02 , 8.09306187e-03
-2.56460947e+01 , -2.55822124e+01 , -2.57373447e+01 , 1.00000000e+02 , 3.39412632e-02 , 1.00983039e+00 , 1.03322148e+00 , 9.94430304e-01 , 1.00000000e+02 , 8.67039931e-03
-2.37874652e+01 , -2.37306232e+01 , -2.38698387e+01 , 1.00000000e+02 , 3.10522151e-02 , 1.08661502e+00 , 1.10418105e+00 , 1.07137883e+00 , 1.00000000e+02 , 7.43901509e-03
-2.19044379e+01 , -2.18477440e+01 , -2.19927673e+01 , 1.00000000e+02 , 3.40597781e-02 , 1.11644345e+00 , 1.13759172e+00 , 1.09846449e+00 , 1.00000000e+02 , 8.66714451e-03
-2.00932049e+01 , -2.00318985e+01 , -2.01811352e+01 , 1.00000000e+02 , 3.52372570e-02 , 1.14689303e+00 , 1.16861486e+00 , 1.12868857e+00 , 1.00000000e+02 , 9.32719772e-03
-1.83580641e+01 , -1.82972698e+01 , -1.84473534e+01 , 1.00000000e+02 , 3.47577918e-02 , 1.16346405e+00 , 1.18714094e+00 , 1.14739680e+00 , 1.00000000e+02 , 9.52764927e-03
-1.67750307e+01 , -1.67126865e+01 , -1.68634262e+01 , 1.00000000e+02 , 3.40383365e-02 , 1.18854462e+00 , 1.21208227e+00 , 1.17242646e+00 , 1.00000000e+02 , 9.03331839e-03
-1.53700762e+01 , -1.53065071e+01 , -1.54558268e+01 , 1.00000000e+02 , 3.48559961e-02 , 1.19309061e+00 , 1.21221542e+00 , 1.17764008e+00 , 1.00000000e+02 , 8.58929585e-03
-1.40016366e+01 , -1.39410019e+01 , -1.40867147e+01 , 1.00000000e+02 , 3.36069779e-02 , 1.21281654e+00 , 1.23244107e+00 , 1.19679689e+00 , 1.00000000e+02 , 8.31814069e-03
-1.24126948e+01 , -1.23495750e+01 , -1.24994249e+01 , 1.00000000e+02 , 3.54829384e-02 , 1.23003867e+00 , 1.25189459e+00 , 1.21228766e+00 , 1.00000000e+02 , 9.21562342e-03
-1.08311976e+01 , -1.07643747e+01 , -1.09236202e+01 , 1.00000000e+02 , 3.75886391e-02 , 1.26089283e+00 , 1.28330135e+00 , 1.24408305e+00 , 1.00000000e+02 , 9.29995963e-03
-9.35349177e+00 , -9.28019047e+00 , -9.44917679e+00 , 1.00000000e+02 , 3.80010069e-02 , 1.28437469e+00 , 1.30848265e+00 , 1.26674390e+00 , 1.00000000e+02 , 9.91928559e-03
-8.47043214e+00 , -8.40873146e+00 , -8.55179787e+00 , 1.00000000e+02 , 3.37788135e-02 , 1.29877772e+00 , 1.32105696e+00 , 1.28344214e+00 , 1.00000000e+02 , 8.97141900e-03
-8.12724782e+00 , -8.06731701e+00 , -8.20697021e+00 , 1.00000000e+02 , 3.32609903e-02 , 1.29049152e+00 , 1.31668532e+00 , 1.27447152e+00 , 1.00000000e+02 , 9.39832097e-03
-7.94933913e+00 , -7.88609648e+00 , -8.03427792e+00 , 1.00000000e+02 , 3.46635819e-02 , 1.30263286e+00 , 1.32826018e+00 , 1.28611875e+00 , 1.00000000e+02 , 9.46296832e-03
-7.76831312e+00 , -7.70820093e+00 , -7.85207796e+00 , 1.00000000e+02 , 3.28036870e-02 , 1.29715793e+00 , 1.32085788e+00 , 1.28212774e+00 , 1.00000000e+02 , 8.63396489e-03
-7.61504326e+00 , -7.55117941e+00 , -7.70166683e+00 , 1.00000000e+02 , 3.49839942e-02 , 1.28823786e+00 , 1.31485152e+00 , 1.27182186e+00 , 1.00000000e+02 , 9.90824954e-03
-7.48380833e+00 , -7.42344141e+00 , -7.57340050e+00 , 1.00000000e+02 , 3.47620957e-02 , 1.29422788e+00 , 1.31877768e+00 , 1.27620792e+00 , 1.00000000e+02 , 9.55563437e-03
-7.40733907e+00 , -7.34679222e+00 , -7.48633957e+00 , 1.00000000e+02 , 3.10376241e-02 , 1.31044006e+00 , 1.33715427e+00 , 1.29369187e+00 , 1.00000000e+02 , 9.73534419e-03
-7.29431054e+00 , -7.22770691e+00 , -7.38233185e+00 , 1.00000000e+02 , 3.66149163e-02 , 1.29816308e+00 , 1.32286131e+00 , 1.28302920e+00 , 1.00000000e+02 , 9.61855898e-03
-7.20582302e+00 , -7.14072752e+00 , -7.29173756e+00 , 1.00000000e+02 , 3.50049041e-02 , 1.31775187e+00 , 1.34354842e+00 , 1.29844308e+00 , 1.00000000e+02 , 1.01677640e-02
-7.10303955e+00 , -7.03895998e+00 , -7.18579149e+00 , 1.00000000e+02 , 3.46092063e-02 , 1.29009642e+00 , 1.31493890e+00 , 1.27406883e+00 , 1.00000000e+02 , 9.85854918e-03
-7.02112769e+00 , -6.95446730e+00 , -7.11154079e+00 , 1.00000000e+02 , 3.64623403e-02 , 1.29533699e+00 , 1.32119513e+00 , 1.28005552e+00 , 1.00000000e+02 , 9.67836875e-03
-6.93334462e+00 , -6.86645460e+00 , -7.02837372e+00 , 1.00000000e+02 , 3.69840139e-02 , 1.29069614e+00 , 1.31631017e+00 , 1.27352285e+00 , 1.00000000e+02 , 1.00826768e-02
-6.86303179e+00 , -6.79997587e+00 , -6.94603300e+00 , 1.00000000e+02 , 3.38301756e-02 , 1.29073667e+00 , 1.31832933e+00 , 1.27493024e+00 , 1.00000000e+02 , 9.62238940e-03
-6.83802936e+00 , -6.77966022e+00 , -6.91884947e+00 , 1.00000000e+02 , 3.18679231e-02 , 1.30734980e+00 , 1.33546650e+00 , 1.28927839e+00 , 1.00000000e+02 , 1.04051875e-02
-6.78012411e+00 , -6.71369123e+00 , -6.86794806e+00 , 1.00000000e+02 , 3.67944818e-02 , 1.30498421e+00 , 1.33148050e+00 , 1.28813159e+00 , 1.00000000e+02 , 1.01230954e-02
-6.69191506e+00 , -6.62981796e+00 , -6.77959633e+00 , 1.00000000e+02 , 3.53280727e-02 , 1.28984347e+00 , 1.31352389e+00 , 1.27343524e+00 , 1.00000000e+02 , 9.26118927e-03
-6.62871223e+00 , -6.57037067e+00 , -6.71681738e+00 , 1.00000000e+02 , 3.35241164e-02 , 1.28456910e+00 , 1.30797613e+00 , 1.26973867e+00 , 1.00000000e+02 , 8.83381119e-03
-6.57789491e+00 , -6.51679564e+00 , -6.66033411e+00 , 1.00000000e+02 , 3.41040361e-02 , 1.28674781e+00 , 1.31088877e+00 , 1.27097797e+00 , 1.00000000e+02 , 9.38970414e-03
-6.51339132e+00 , -6.45592976e+00 , -6.59831095e+00 , 1.00000000e+02 , 3.39787966e-02 , 1.28376879e+00 , 1.30929780e+00 , 1.26727629e+00 , 1.00000000e+02 , 9.46475689e-03
-6.46846076e+00 , -6.40438843e+00 , -6.55656242e+00 , 1.00000000e+02 , 3.49804311e-02 , 1.29063620e+00 , 1.31637228e+00 , 1.27428484e+00 , 1.00000000e+02 , 9.73672292e-03
-6.43897593e+00 , -6.37232161e+00 , -6.51993322e+00 , 1.00000000e+02 , 3.50190288e-02 , 1.29559456e+00 , 1.32138824e+00 , 1.28034747e+00 , 1.00000000e+02 , 9.79038046e-03
-6.37952286e+00 , -6.31171751e+00 , -6.47056723e+00 , 1.00000000e+02 , 3.65541801e-02 , 1.28955436e+00 , 1.31734312e+00 , 1.27126729e+00 , 1.00000000e+02 , 1.04129736e-02
-6.32868884e+00 , -6.26476240e+00 , -6.41638947e+00 , 1.00000000e+02 , 3.50961035e-02 , 1.29645878e+00 , 1.32258976e+00 , 1.27975512e+00 , 1.00000000e+02 , 9.81712761e-03
-6.27663620e+00 , -6.21555471e+00 , -6.36334181e+00 , 1.00000000e+02 , 3.42553119e-02 , 1.29854845e+00 , 1.32379591e+00 , 1.28256142e+00 , 1.00000000e+02 , 9.61872070e-03
-6.24150675e+00 , -6.18195248e+00 , -6.32817411e+00 , 1.00000000e+02 , 3.29937528e-02 , 1.29578342e+00 , 1.31947422e+00 , 1.27914977e+00 , 1.00000000e+02 , 9.07723440e-03
-6.19532610e+00 , -6.14056063e+00 , -6.28129005e+00 , 1.00000000e+02 , 3.24412700e-02 , 1.29975989e+00 , 1.32351530e+00 , 1.28422403e+00 , 1.00000000e+02 , 8.97692944e-03
-6.16466235e+00 , -6.09483862e+00 , -6.25579166e+00 , 1.00000000e+02 , 3.71145568e-02 , 1.30324669e+00 , 1.32850778e+00 , 1.28499568e+00 , 1.00000000e+02 , 1.08722375e-02
-6.11791046e+00 , -6.05670118e+00 , -6.20580101e+00 , 1.00000000e+02 , 3.37643722e-02 , 1.29447443e+00 , 1.31773281e+00 , 1.27757251e+00 , 1.00000000e+02 , 9.17374026e-03
-6.07339316e+00 , -6.01063442e+00 , -6.16093111e+00 , 1.00000000e+02 , 3.46947103e-02 , 1.28810408e+00 , 1.31333530e+00 , 1.27255285e+00 , 1.00000000e+02 , 9.32969634e-03
-6.04803287e+00 , -5.99307394e+00 , -6.12933064e+00 , 1.00000000e+02 , 3.22908322e-02 , 1.29024212e+00 , 1.31718540e+00 , 1.27332211e+00 , 1.00000000e+02 , 9.54242466e-03
-6.01720363e+00 , -5.95188141e+00 , -6.10344744e+00 , 1.00000000e+02 , 3.51992036e-02 , 1.29227516e+00 , 1.31502044e+00 , 1.27564275e+00 , 1.00000000e+02 , 9.14878100e-03
-5.98271437e+00 , -5.91880894e+00 , -6.06753874e+00 , 1.00000000e+02 , 3.32231759e-02 , 1.29120687e+00 , 1.31426239e+00 , 1.27487850e+00 , 1.00000000e+02 , 9.16191270e-03
-5.95855027e+00 , -5.87939072e+00 , -6.05002403e+00 , 1.00000000e+02 , 4.06545895e-02 , 1.29426101e+00 , 1.32330132e+00 , 1.27480233e+00 , 1.00000000e+02 , 1.18445184e-02
-5.92740089e+00 , -5.86736727e+00 , -6.01205826e+00 , 1.00000000e+02 , 3.19950916e-02 , 1.29719609e+00 , 1.32115161e+00 , 1.27972937e+00 , 1.00000000e+02 , 8.75577152e-03
-5.88832134e+00 , -5.82457829e+00 , -5.96949673e+00 , 1.00000000e+02 , 3.38623381e-02 , 1.28430115e+00 , 1.30798066e+00 , 1.26808512e+00 , 1.00000000e+02 , 9.23903432e-03
-5.88304417e+00 , -5.81956053e+00 , -5.97050428e+00 , 1.00000000e+02 , 3.30674854e-02 , 1.29234285e+00 , 1.31665075e+00 , 1.27537942e+00 , 1.00000000e+02 , 9.54856518e-03
-5.84553985e+00 , -5.78499174e+00 , -5.92908335e+00 , 1.00000000e+02 , 3.31905900e-02 , 1.28975281e+00 , 1.31516194e+00 , 1.27340293e+00 , 1.00000000e+02 , 9.26620046e-03
-5.81536495e+00 , -5.75753164e+00 , -5.90124559e+00 , 1.00000000e+02 , 3.23367507e-02 , 1.32791100e+00 , 1.35073960e+00 , 1.30899549e+00 , 1.00000000e+02 , 9.86652007e-03
-5.80382767e+00 , -5.73658609e+00 , -5.88868666e+00 , 1.00000000e+02 , 3.58819325e-02 , 1.28974653e+00 , 1.31429446e+00 , 1.27433217e+00 , 1.00000000e+02 , 9.48832084e-03
-5.79547236e+00 , -5.73683596e+00 , -5.87766171e+00 , 1.00000000e+02 , 3.28209588e-02 , 1.29045495e+00 , 1.31539941e+00 , 1.27317441e+00 , 1.00000000e+02 , 9.54415173e-03
